 time            v(vin)          v(b1_collector) v(b2_collector) v(vout_drv)     v(vfilt1)       v(vout_final)   i(vdd)         
 6.61400000e-04  2.49915099e+00  4.45312442e+00  4.36013180e+00  2.41351534e+00  2.41554387e+00  2.41639224e+00 -1.36939298e-05 
 6.66400000e-04  2.49913481e+00  4.45325465e+00  4.35845010e+00  2.41184236e+00  2.41377838e+00  2.41458899e+00 -1.37070022e-05 
 6.71400000e-04  2.49911949e+00  4.45337799e+00  4.35685441e+00  2.41025557e+00  2.41209688e+00  2.41286882e+00 -1.37194079e-05 
 6.76400000e-04  2.49910503e+00  4.45349433e+00  4.35534653e+00  2.40875674e+00  2.41050127e+00  2.41123367e+00 -1.37311326e-05 
 6.81400000e-04  2.49909146e+00  4.45360357e+00  4.35392819e+00  2.40734759e+00  2.40899336e+00  2.40968539e+00 -1.37421628e-05 
 6.86400000e-04  2.49907879e+00  4.45370560e+00  4.35260097e+00  2.40602971e+00  2.40757486e+00  2.40822572e+00 -1.37524858e-05 
 6.91400000e-04  2.49906702e+00  4.45380034e+00  4.35136640e+00  2.40480459e+00  2.40624737e+00  2.40685634e+00 -1.37620898e-05 
 6.96400000e-04  2.49905618e+00  4.45388770e+00  4.35022587e+00  2.40367364e+00  2.40501240e+00  2.40557878e+00 -1.37709634e-05 
 7.01400000e-04  2.49904626e+00  4.45396760e+00  4.34918068e+00  2.40263813e+00  2.40387135e+00  2.40439450e+00 -1.37790966e-05 
 7.06400000e-04  2.49903729e+00  4.45403997e+00  4.34823201e+00  2.40169925e+00  2.40282553e+00  2.40330486e+00 -1.37864799e-05 
 7.11400000e-04  2.49902927e+00  4.45410475e+00  4.34738096e+00  2.40085807e+00  2.40187612e+00  2.40231108e+00 -1.37931046e-05 
 7.16400000e-04  2.49902220e+00  4.45416188e+00  4.34662848e+00  2.40011554e+00  2.40102421e+00  2.40141430e+00 -1.37989632e-05 
 7.21400000e-04  2.49901610e+00  4.45421131e+00  4.34597544e+00  2.39947252e+00  2.40027077e+00  2.40061554e+00 -1.38040489e-05 
 7.26400000e-04  2.49901097e+00  4.45425300e+00  4.34542262e+00  2.39892978e+00  2.39961667e+00  2.39991572e+00 -1.38083553e-05 
 7.31400000e-04  2.49900682e+00  4.45428690e+00  4.34497058e+00  2.39848787e+00  2.39906265e+00  2.39931565e+00 -1.38118781e-05 
 7.36400000e-04  2.49900365e+00  4.45431299e+00  4.34461981e+00  2.39814727e+00  2.39860931e+00  2.39881599e+00 -1.38146133e-05 
 7.41400000e-04  2.49900146e+00  4.45433124e+00  4.34437079e+00  2.39790845e+00  2.39825719e+00  2.39841730e+00 -1.38165573e-05 
 7.46400000e-04  2.49900026e+00  4.45434165e+00  4.34422377e+00  2.39777165e+00  2.39800669e+00  2.39812005e+00 -1.38177079e-05 
 7.51400000e-04  2.49900004e+00  4.45434419e+00  4.34417894e+00  2.39773703e+00  2.39785810e+00  2.39792458e+00 -1.38180638e-05 
 7.56400000e-04  2.49900081e+00  4.45433887e+00  4.34423632e+00  2.39780464e+00  2.39781161e+00  2.39783112e+00 -1.38176246e-05 
 7.61400000e-04  2.49900256e+00  4.45432569e+00  4.34439587e+00  2.39797440e+00  2.39786724e+00  2.39783977e+00 -1.38163908e-05 
 7.66400000e-04  2.49900530e+00  4.45430467e+00  4.34465738e+00  2.39824610e+00  2.39802496e+00  2.39795053e+00 -1.38143639e-05 
 7.71400000e-04  2.49900903e+00  4.45427581e+00  4.34502057e+00  2.39861944e+00  2.39828456e+00  2.39816327e+00 -1.38115463e-05 
 7.76400000e-04  2.49901373e+00  4.45423916e+00  4.34548500e+00  2.39909400e+00  2.39864576e+00  2.39847774e+00 -1.38079412e-05 
 7.81400000e-04  2.49901940e+00  4.45419473e+00  4.34605010e+00  2.39966915e+00  2.39910811e+00  2.39889357e+00 -1.38035535e-05 
 7.86400000e-04  2.49902604e+00  4.45414257e+00  4.34671526e+00  2.40034431e+00  2.39967109e+00  2.39941027e+00 -1.37983878e-05 
 7.91400000e-04  2.49903364e+00  4.45408273e+00  4.34747977e+00  2.40111875e+00  2.40033408e+00  2.40002727e+00 -1.37924497e-05 
 7.96400000e-04  2.49904220e+00  4.45401525e+00  4.34834269e+00  2.40199152e+00  2.40109633e+00  2.40074387e+00 -1.37857466e-05 
 8.01400000e-04  2.49905170e+00  4.45394020e+00  4.34930306e+00  2.40296164e+00  2.40195694e+00  2.40155925e+00 -1.37782863e-05 
 8.06400000e-04  2.49906214e+00  4.45385765e+00  4.35035977e+00  2.40402800e+00  2.40291495e+00  2.40247248e+00 -1.37700774e-05 
 8.11400000e-04  2.49907350e+00  4.45376767e+00  4.35151163e+00  2.40518939e+00  2.40396925e+00  2.40348250e+00 -1.37611295e-05 
 8.16400000e-04  2.49908577e+00  4.45367033e+00  4.35275731e+00  2.40644449e+00  2.40511865e+00  2.40458818e+00 -1.37514530e-05 
