 time            v(vin)          v(b1_collector) v(b2_collector) v(vout_drv)     v(vfilt1)       v(vout_final)   i(vdd)         
 7.61400000e-04  2.49900256e+00  4.59927173e+00  4.56046140e+00  2.46618733e+00  2.46615740e+00  2.46614566e+00 -2.09470729e-05 
 7.66400000e-04  2.49900530e+00  4.59925846e+00  4.56054603e+00  2.46627534e+00  2.46621446e+00  2.46618675e+00 -2.09463529e-05 
 7.71400000e-04  2.49900903e+00  4.59924024e+00  4.56066384e+00  2.46639651e+00  2.46630475e+00  2.46626109e+00 -2.09453482e-05 
 7.76400000e-04  2.49901373e+00  4.59921709e+00  4.56081469e+00  2.46655072e+00  2.46642817e+00  2.46636861e+00 -2.09440598e-05 
 7.81400000e-04  2.49901940e+00  4.59918903e+00  4.56099844e+00  2.46673780e+00  2.46658460e+00  2.46650920e+00 -2.09424892e-05 
 7.86400000e-04  2.49902604e+00  4.59915609e+00  4.56121488e+00  2.46695756e+00  2.46677386e+00  2.46668270e+00 -2.09406381e-05 
 7.91400000e-04  2.49903364e+00  4.59911829e+00  4.56146380e+00  2.46720976e+00  2.46699576e+00  2.46688893e+00 -2.09385083e-05 
 7.96400000e-04  2.49904220e+00  4.59907567e+00  4.56174492e+00  2.46749415e+00  2.46725007e+00  2.46712769e+00 -2.09361022e-05 
 8.01400000e-04  2.49905170e+00  4.59902829e+00  4.56205796e+00  2.46781043e+00  2.46753652e+00  2.46739872e+00 -2.09334223e-05 
 8.06400000e-04  2.49906214e+00  4.59897616e+00  4.56240259e+00  2.46815826e+00  2.46785481e+00  2.46770173e+00 -2.09304715e-05 
 8.11400000e-04  2.49907350e+00  4.59891936e+00  4.56277845e+00  2.46853728e+00  2.46820461e+00  2.46803641e+00 -2.09272528e-05 
 8.16400000e-04  2.49908577e+00  4.59885793e+00  4.56318514e+00  2.46894710e+00  2.46858556e+00  2.46840241e+00 -2.09237698e-05 
 8.21400000e-04  2.49909895e+00  4.59879194e+00  4.56362224e+00  2.46938729e+00  2.46899725e+00  2.46879934e+00 -2.09200262e-05 
 8.26400000e-04  2.49911302e+00  4.59872144e+00  4.56408930e+00  2.46985738e+00  2.46943925e+00  2.46922680e+00 -2.09160258e-05 
 8.31400000e-04  2.49912796e+00  4.59864650e+00  4.56458582e+00  2.47035689e+00  2.46991111e+00  2.46968433e+00 -2.09117730e-05 
 8.36400000e-04  2.49914377e+00  4.59856719e+00  4.56511129e+00  2.47088530e+00  2.47041233e+00  2.47017147e+00 -2.09072722e-05 
 8.41400000e-04  2.49916042e+00  4.59848359e+00  4.56566517e+00  2.47144206e+00  2.47094239e+00  2.47068769e+00 -2.09025281e-05 
 8.46400000e-04  2.49917790e+00  4.59839579e+00  4.56624686e+00  2.47202658e+00  2.47150074e+00  2.47123246e+00 -2.08975459e-05 
 8.51400000e-04  2.49919618e+00  4.59830385e+00  4.56685578e+00  2.47263826e+00  2.47208680e+00  2.47180522e+00 -2.08923308e-05 
 8.56400000e-04  2.49921527e+00  4.59820788e+00  4.56749128e+00  2.47327646e+00  2.47269995e+00  2.47240538e+00 -2.08868882e-05 
 8.61400000e-04  2.49923512e+00  4.59810796e+00  4.56815270e+00  2.47394053e+00  2.47333956e+00  2.47303229e+00 -2.08812239e-05 
 8.66400000e-04  2.49925574e+00  4.59800419e+00  4.56883937e+00  2.47462977e+00  2.47400497e+00  2.47368532e+00 -2.08753438e-05 
 8.71400000e-04  2.49927708e+00  4.59789667e+00  4.56955056e+00  2.47534347e+00  2.47469548e+00  2.47436379e+00 -2.08692542e-05 
