 time            v(vin)          v(b1_base)      v(b1_emitter)   v(b1_collector) v(b1_out)      
 4.36128000e-03  2.50076536e+00  1.12996913e+00  3.36220856e-01  3.36241355e+00  3.36241355e+00 
 4.36228000e-03  2.50076130e+00  1.12996506e+00  3.36217106e-01  3.36243179e+00  3.36243179e+00 
 4.36328000e-03  2.50075721e+00  1.12996096e+00  3.36213328e-01  3.36245017e+00  3.36245017e+00 
 4.36428000e-03  2.50075310e+00  1.12995683e+00  3.36209523e-01  3.36246868e+00  3.36246868e+00 
 4.36528000e-03  2.50074895e+00  1.12995267e+00  3.36205690e-01  3.36248733e+00  3.36248733e+00 
 4.36628000e-03  2.50074477e+00  1.12994848e+00  3.36201831e-01  3.36250611e+00  3.36250611e+00 
 4.36728000e-03  2.50074056e+00  1.12994426e+00  3.36197944e-01  3.36252501e+00  3.36252501e+00 
 4.36828000e-03  2.50073632e+00  1.12994002e+00  3.36194030e-01  3.36254405e+00  3.36254405e+00 
 4.36928000e-03  2.50073206e+00  1.12993574e+00  3.36190090e-01  3.36256322e+00  3.36256322e+00 
 4.37028000e-03  2.50072776e+00  1.12993144e+00  3.36186123e-01  3.36258252e+00  3.36258252e+00 
 4.37128000e-03  2.50072344e+00  1.12992710e+00  3.36182130e-01  3.36260195e+00  3.36260195e+00 
 4.37228000e-03  2.50071909e+00  1.12992274e+00  3.36178110e-01  3.36262151e+00  3.36262151e+00 
 4.37328000e-03  2.50071471e+00  1.12991835e+00  3.36174065e-01  3.36264119e+00  3.36264119e+00 
 4.37428000e-03  2.50071030e+00  1.12991393e+00  3.36169993e-01  3.36266100e+00  3.36266100e+00 
 4.37528000e-03  2.50070586e+00  1.12990948e+00  3.36165896e-01  3.36268093e+00  3.36268093e+00 
 4.37628000e-03  2.50070140e+00  1.12990501e+00  3.36161773e-01  3.36270099e+00  3.36270099e+00 
 4.37728000e-03  2.50069690e+00  1.12990051e+00  3.36157624e-01  3.36272117e+00  3.36272117e+00 
 4.37828000e-03  2.50069238e+00  1.12989598e+00  3.36153450e-01  3.36274148e+00  3.36274148e+00 
 4.37928000e-03  2.50068784e+00  1.12989142e+00  3.36149251e-01  3.36276190e+00  3.36276190e+00 
 4.38028000e-03  2.50068326e+00  1.12988684e+00  3.36145028e-01  3.36278245e+00  3.36278245e+00 
 4.38128000e-03  2.50067866e+00  1.12988222e+00  3.36140779e-01  3.36280312e+00  3.36280312e+00 
 4.38228000e-03  2.50067403e+00  1.12987759e+00  3.36136506e-01  3.36282391e+00  3.36282391e+00 
 4.38328000e-03  2.50066938e+00  1.12987292e+00  3.36132208e-01  3.36284482e+00  3.36284482e+00 
 4.38428000e-03  2.50066470e+00  1.12986823e+00  3.36127886e-01  3.36286585e+00  3.36286585e+00 
 4.38528000e-03  2.50065999e+00  1.12986352e+00  3.36123540e-01  3.36288699e+00  3.36288699e+00 
 4.38628000e-03  2.50065526e+00  1.12985877e+00  3.36119170e-01  3.36290825e+00  3.36290825e+00 
 4.38728000e-03  2.50065050e+00  1.12985400e+00  3.36114776e-01  3.36292963e+00  3.36292963e+00 
 4.38828000e-03  2.50064571e+00  1.12984921e+00  3.36110359e-01  3.36295112e+00  3.36295112e+00 
 4.38928000e-03  2.50064090e+00  1.12984439e+00  3.36105918e-01  3.36297272e+00  3.36297272e+00 
 4.39028000e-03  2.50063607e+00  1.12983955e+00  3.36101454e-01  3.36299444e+00  3.36299444e+00 
 4.39128000e-03  2.50063121e+00  1.12983468e+00  3.36096967e-01  3.36301627e+00  3.36301627e+00 
 4.39228000e-03  2.50062632e+00  1.12982978e+00  3.36092457e-01  3.36303821e+00  3.36303821e+00 
 4.39328000e-03  2.50062141e+00  1.12982486e+00  3.36087924e-01  3.36306026e+00  3.36306026e+00 
 4.39428000e-03  2.50061648e+00  1.12981992e+00  3.36083369e-01  3.36308242e+00  3.36308242e+00 
 4.39528000e-03  2.50061152e+00  1.12981495e+00  3.36078791e-01  3.36310469e+00  3.36310469e+00 
 4.39628000e-03  2.50060653e+00  1.12980996e+00  3.36074191e-01  3.36312707e+00  3.36312707e+00 
 4.39728000e-03  2.50060153e+00  1.12980494e+00  3.36069569e-01  3.36314956e+00  3.36314956e+00 
 4.39828000e-03  2.50059649e+00  1.12979990e+00  3.36064926e-01  3.36317215e+00  3.36317215e+00 
 4.39928000e-03  2.50059144e+00  1.12979484e+00  3.36060261e-01  3.36319485e+00  3.36319485e+00 
 4.40028000e-03  2.50058636e+00  1.12978975e+00  3.36055574e-01  3.36321765e+00  3.36321765e+00 
 4.40128000e-03  2.50058126e+00  1.12978464e+00  3.36050866e-01  3.36324055e+00  3.36324055e+00 
 4.40228000e-03  2.50057614e+00  1.12977951e+00  3.36046137e-01  3.36326356e+00  3.36326356e+00 
 4.40328000e-03  2.50057099e+00  1.12977436e+00  3.36041387e-01  3.36328667e+00  3.36328667e+00 
 4.40428000e-03  2.50056582e+00  1.12976918e+00  3.36036617e-01  3.36330987e+00  3.36330987e+00 
 4.40528000e-03  2.50056063e+00  1.12976398e+00  3.36031825e-01  3.36333318e+00  3.36333318e+00 
 4.40628000e-03  2.50055541e+00  1.12975876e+00  3.36027014e-01  3.36335659e+00  3.36335659e+00 
 4.40728000e-03  2.50055018e+00  1.12975351e+00  3.36022182e-01  3.36338010e+00  3.36338010e+00 
 4.40828000e-03  2.50054492e+00  1.12974825e+00  3.36017331e-01  3.36340370e+00  3.36340370e+00 
 4.40928000e-03  2.50053964e+00  1.12974296e+00  3.36012460e-01  3.36342740e+00  3.36342740e+00 
 4.41028000e-03  2.50053434e+00  1.12973765e+00  3.36007569e-01  3.36345119e+00  3.36345119e+00 
 4.41128000e-03  2.50052902e+00  1.12973232e+00  3.36002659e-01  3.36347508e+00  3.36347508e+00 
 4.41228000e-03  2.50052368e+00  1.12972697e+00  3.35997729e-01  3.36349906e+00  3.36349906e+00 
 4.41328000e-03  2.50051831e+00  1.12972160e+00  3.35992781e-01  3.36352313e+00  3.36352313e+00 
 4.41428000e-03  2.50051293e+00  1.12971621e+00  3.35987814e-01  3.36354730e+00  3.36354730e+00 
 4.41528000e-03  2.50050753e+00  1.12971080e+00  3.35982828e-01  3.36357155e+00  3.36357155e+00 
 4.41628000e-03  2.50050210e+00  1.12970537e+00  3.35977824e-01  3.36359590e+00  3.36359590e+00 
 4.41728000e-03  2.50049666e+00  1.12969992e+00  3.35972802e-01  3.36362033e+00  3.36362033e+00 
 4.41828000e-03  2.50049120e+00  1.12969445e+00  3.35967762e-01  3.36364485e+00  3.36364485e+00 
 4.41928000e-03  2.50048571e+00  1.12968896e+00  3.35962704e-01  3.36366946e+00  3.36366946e+00 
 4.42028000e-03  2.50048021e+00  1.12968345e+00  3.35957628e-01  3.36369415e+00  3.36369415e+00 
 4.42128000e-03  2.50047469e+00  1.12967792e+00  3.35952535e-01  3.36371893e+00  3.36371893e+00 
 4.42228000e-03  2.50046915e+00  1.12967238e+00  3.35947425e-01  3.36374379e+00  3.36374379e+00 
 4.42328000e-03  2.50046359e+00  1.12966681e+00  3.35942298e-01  3.36376874e+00  3.36376874e+00 
 4.42428000e-03  2.50045802e+00  1.12966123e+00  3.35937154e-01  3.36379376e+00  3.36379376e+00 
 4.42528000e-03  2.50045242e+00  1.12965563e+00  3.35931994e-01  3.36381887e+00  3.36381887e+00 
 4.42628000e-03  2.50044681e+00  1.12965001e+00  3.35926817e-01  3.36384405e+00  3.36384405e+00 
 4.42728000e-03  2.50044118e+00  1.12964437e+00  3.35921624e-01  3.36386932e+00  3.36386932e+00 
 4.42828000e-03  2.50043553e+00  1.12963872e+00  3.35916415e-01  3.36389466e+00  3.36389466e+00 
 4.42928000e-03  2.50042987e+00  1.12963305e+00  3.35911190e-01  3.36392008e+00  3.36392008e+00 
 4.43028000e-03  2.50042419e+00  1.12962736e+00  3.35905950e-01  3.36394557e+00  3.36394557e+00 
 4.43128000e-03  2.50041849e+00  1.12962166e+00  3.35900694e-01  3.36397114e+00  3.36397114e+00 
 4.43228000e-03  2.50041277e+00  1.12961594e+00  3.35895423e-01  3.36399679e+00  3.36399679e+00 
 4.43328000e-03  2.50040704e+00  1.12961020e+00  3.35890137e-01  3.36402250e+00  3.36402250e+00 
 4.43428000e-03  2.50040130e+00  1.12960445e+00  3.35884837e-01  3.36404829e+00  3.36404829e+00 
 4.43528000e-03  2.50039553e+00  1.12959868e+00  3.35879522e-01  3.36407415e+00  3.36407415e+00 
 4.43628000e-03  2.50038975e+00  1.12959290e+00  3.35874192e-01  3.36410007e+00  3.36410007e+00 
 4.43728000e-03  2.50038396e+00  1.12958710e+00  3.35868849e-01  3.36412607e+00  3.36412607e+00 
 4.43828000e-03  2.50037815e+00  1.12958128e+00  3.35863492e-01  3.36415213e+00  3.36415213e+00 
 4.43928000e-03  2.50037233e+00  1.12957545e+00  3.35858121e-01  3.36417826e+00  3.36417826e+00 
 4.44028000e-03  2.50036649e+00  1.12956961e+00  3.35852736e-01  3.36420446e+00  3.36420446e+00 
 4.44128000e-03  2.50036064e+00  1.12956375e+00  3.35847339e-01  3.36423072e+00  3.36423072e+00 
 4.44228000e-03  2.50035477e+00  1.12955788e+00  3.35841928e-01  3.36425704e+00  3.36425704e+00 
 4.44328000e-03  2.50034889e+00  1.12955199e+00  3.35836504e-01  3.36428343e+00  3.36428343e+00 
 4.44428000e-03  2.50034299e+00  1.12954609e+00  3.35831068e-01  3.36430988e+00  3.36430988e+00 
 4.44528000e-03  2.50033708e+00  1.12954018e+00  3.35825620e-01  3.36433638e+00  3.36433638e+00 
 4.44628000e-03  2.50033116e+00  1.12953425e+00  3.35820159e-01  3.36436295e+00  3.36436295e+00 
 4.44728000e-03  2.50032522e+00  1.12952831e+00  3.35814686e-01  3.36438957e+00  3.36438957e+00 
 4.44828000e-03  2.50031928e+00  1.12952236e+00  3.35809202e-01  3.36441626e+00  3.36441626e+00 
 4.44928000e-03  2.50031332e+00  1.12951639e+00  3.35803706e-01  3.36444299e+00  3.36444299e+00 
 4.45028000e-03  2.50030734e+00  1.12951042e+00  3.35798199e-01  3.36446979e+00  3.36446979e+00 
 4.45128000e-03  2.50030136e+00  1.12950443e+00  3.35792680e-01  3.36449663e+00  3.36449663e+00 
 4.45228000e-03  2.50029536e+00  1.12949843e+00  3.35787151e-01  3.36452353e+00  3.36452353e+00 
 4.45328000e-03  2.50028935e+00  1.12949241e+00  3.35781611e-01  3.36455049e+00  3.36455049e+00 
 4.45428000e-03  2.50028333e+00  1.12948639e+00  3.35776061e-01  3.36457749e+00  3.36457749e+00 
 4.45528000e-03  2.50027730e+00  1.12948035e+00  3.35770501e-01  3.36460454e+00  3.36460454e+00 
 4.45628000e-03  2.50027126e+00  1.12947431e+00  3.35764930e-01  3.36463164e+00  3.36463164e+00 
 4.45728000e-03  2.50026521e+00  1.12946825e+00  3.35759350e-01  3.36465879e+00  3.36465879e+00 
 4.45828000e-03  2.50025914e+00  1.12946218e+00  3.35753760e-01  3.36468599e+00  3.36468599e+00 
 4.45928000e-03  2.50025307e+00  1.12945611e+00  3.35748161e-01  3.36471323e+00  3.36471323e+00 
 4.46028000e-03  2.50024699e+00  1.12945002e+00  3.35742552e-01  3.36474051e+00  3.36474051e+00 
 4.46128000e-03  2.50024089e+00  1.12944392e+00  3.35736935e-01  3.36476784e+00  3.36476784e+00 
 4.46228000e-03  2.50023479e+00  1.12943782e+00  3.35731309e-01  3.36479521e+00  3.36479521e+00 
 4.46328000e-03  2.50022868e+00  1.12943170e+00  3.35725675e-01  3.36482262e+00  3.36482262e+00 
 4.46428000e-03  2.50022256e+00  1.12942558e+00  3.35720032e-01  3.36485007e+00  3.36485007e+00 
 4.46528000e-03  2.50021643e+00  1.12941944e+00  3.35714382e-01  3.36487756e+00  3.36487756e+00 
 4.46628000e-03  2.50021029e+00  1.12941330e+00  3.35708723e-01  3.36490509e+00  3.36490509e+00 
 4.46728000e-03  2.50020414e+00  1.12940715e+00  3.35703057e-01  3.36493266e+00  3.36493266e+00 
 4.46828000e-03  2.50019799e+00  1.12940100e+00  3.35697384e-01  3.36496026e+00  3.36496026e+00 
 4.46928000e-03  2.50019182e+00  1.12939483e+00  3.35691704e-01  3.36498789e+00  3.36498789e+00 
 4.47028000e-03  2.50018565e+00  1.12938866e+00  3.35686016e-01  3.36501556e+00  3.36501556e+00 
 4.47128000e-03  2.50017948e+00  1.12938248e+00  3.35680322e-01  3.36504326e+00  3.36504326e+00 
 4.47228000e-03  2.50017329e+00  1.12937629e+00  3.35674622e-01  3.36507100e+00  3.36507100e+00 
 4.47328000e-03  2.50016710e+00  1.12937010e+00  3.35668915e-01  3.36509876e+00  3.36509876e+00 
 4.47428000e-03  2.50016090e+00  1.12936390e+00  3.35663203e-01  3.36512655e+00  3.36512655e+00 
 4.47528000e-03  2.50015470e+00  1.12935769e+00  3.35657484e-01  3.36515437e+00  3.36515437e+00 
 4.47628000e-03  2.50014849e+00  1.12935148e+00  3.35651761e-01  3.36518222e+00  3.36518222e+00 
 4.47728000e-03  2.50014227e+00  1.12934526e+00  3.35646031e-01  3.36521009e+00  3.36521009e+00 
 4.47828000e-03  2.50013605e+00  1.12933903e+00  3.35640297e-01  3.36523799e+00  3.36523799e+00 
 4.47928000e-03  2.50012982e+00  1.12933280e+00  3.35634558e-01  3.36526591e+00  3.36526591e+00 
 4.48028000e-03  2.50012359e+00  1.12932657e+00  3.35628814e-01  3.36529386e+00  3.36529386e+00 
 4.48128000e-03  2.50011735e+00  1.12932033e+00  3.35623066e-01  3.36532182e+00  3.36532182e+00 
 4.48228000e-03  2.50011111e+00  1.12931409e+00  3.35617314e-01  3.36534981e+00  3.36534981e+00 
 4.48328000e-03  2.50010486e+00  1.12930784e+00  3.35611557e-01  3.36537781e+00  3.36537781e+00 
 4.48428000e-03  2.50009861e+00  1.12930159e+00  3.35605797e-01  3.36540584e+00  3.36540584e+00 
 4.48528000e-03  2.50009236e+00  1.12929533e+00  3.35600034e-01  3.36543388e+00  3.36543388e+00 
 4.48628000e-03  2.50008610e+00  1.12928907e+00  3.35594267e-01  3.36546193e+00  3.36546193e+00 
 4.48728000e-03  2.50007984e+00  1.12928281e+00  3.35588497e-01  3.36549000e+00  3.36549000e+00 
 4.48828000e-03  2.50007357e+00  1.12927654e+00  3.35582724e-01  3.36551809e+00  3.36551809e+00 
 4.48928000e-03  2.50006730e+00  1.12927028e+00  3.35576949e-01  3.36554618e+00  3.36554618e+00 
 4.49028000e-03  2.50006103e+00  1.12926400e+00  3.35571172e-01  3.36557429e+00  3.36557429e+00 
 4.49128000e-03  2.50005476e+00  1.12925773e+00  3.35565392e-01  3.36560241e+00  3.36560241e+00 
 4.49228000e-03  2.50004849e+00  1.12925146e+00  3.35559610e-01  3.36563054e+00  3.36563054e+00 
 4.49328000e-03  2.50004221e+00  1.12924518e+00  3.35553827e-01  3.36565868e+00  3.36565868e+00 
 4.49428000e-03  2.50003593e+00  1.12923890e+00  3.35548042e-01  3.36568682e+00  3.36568682e+00 
 4.49528000e-03  2.50002965e+00  1.12923262e+00  3.35542256e-01  3.36571497e+00  3.36571497e+00 
 4.49628000e-03  2.50002337e+00  1.12922634e+00  3.35536469e-01  3.36574312e+00  3.36574312e+00 
 4.49728000e-03  2.50001709e+00  1.12922006e+00  3.35530681e-01  3.36577128e+00  3.36577128e+00 
 4.49828000e-03  2.50001081e+00  1.12921377e+00  3.35524893e-01  3.36579944e+00  3.36579944e+00 
 4.49928000e-03  2.50000452e+00  1.12920749e+00  3.35519105e-01  3.36582760e+00  3.36582760e+00 
 4.50028000e-03  2.49999824e+00  1.12920121e+00  3.35513316e-01  3.36585576e+00  3.36585576e+00 
 4.50128000e-03  2.49999196e+00  1.12919492e+00  3.35507527e-01  3.36588393e+00  3.36588393e+00 
 4.50228000e-03  2.49998567e+00  1.12918864e+00  3.35501739e-01  3.36591209e+00  3.36591209e+00 
 4.50328000e-03  2.49997939e+00  1.12918236e+00  3.35495952e-01  3.36594024e+00  3.36594024e+00 
 4.50428000e-03  2.49997311e+00  1.12917608e+00  3.35490165e-01  3.36596840e+00  3.36596840e+00 
 4.50528000e-03  2.49996683e+00  1.12916980e+00  3.35484380e-01  3.36599654e+00  3.36599654e+00 
 4.50628000e-03  2.49996055e+00  1.12916352e+00  3.35478595e-01  3.36602468e+00  3.36602468e+00 
 4.50728000e-03  2.49995427e+00  1.12915724e+00  3.35472813e-01  3.36605282e+00  3.36605282e+00 
 4.50828000e-03  2.49994800e+00  1.12915097e+00  3.35467032e-01  3.36608094e+00  3.36608094e+00 
 4.50928000e-03  2.49994173e+00  1.12914470e+00  3.35461253e-01  3.36610906e+00  3.36610906e+00 
 4.51028000e-03  2.49993545e+00  1.12913843e+00  3.35455476e-01  3.36613716e+00  3.36613716e+00 
 4.51128000e-03  2.49992918e+00  1.12913216e+00  3.35449701e-01  3.36616526e+00  3.36616526e+00 
 4.51228000e-03  2.49992292e+00  1.12912589e+00  3.35443930e-01  3.36619334e+00  3.36619334e+00 
 4.51328000e-03  2.49991666e+00  1.12911963e+00  3.35438161e-01  3.36622140e+00  3.36622140e+00 
 4.51428000e-03  2.49991040e+00  1.12911337e+00  3.35432395e-01  3.36624945e+00  3.36624945e+00 
 4.51528000e-03  2.49990414e+00  1.12910712e+00  3.35426633e-01  3.36627749e+00  3.36627749e+00 
 4.51628000e-03  2.49989789e+00  1.12910087e+00  3.35420874e-01  3.36630550e+00  3.36630550e+00 
 4.51728000e-03  2.49989164e+00  1.12909462e+00  3.35415119e-01  3.36633350e+00  3.36633350e+00 
 4.51828000e-03  2.49988540e+00  1.12908838e+00  3.35409368e-01  3.36636148e+00  3.36636148e+00 
 4.51928000e-03  2.49987916e+00  1.12908214e+00  3.35403621e-01  3.36638944e+00  3.36638944e+00 
 4.52028000e-03  2.49987292e+00  1.12907591e+00  3.35397879e-01  3.36641738e+00  3.36641738e+00 
 4.52128000e-03  2.49986669e+00  1.12906968e+00  3.35392142e-01  3.36644529e+00  3.36644529e+00 
 4.52228000e-03  2.49986047e+00  1.12906346e+00  3.35386409e-01  3.36647318e+00  3.36647318e+00 
 4.52328000e-03  2.49985425e+00  1.12905724e+00  3.35380682e-01  3.36650104e+00  3.36650104e+00 
 4.52428000e-03  2.49984804e+00  1.12905103e+00  3.35374960e-01  3.36652888e+00  3.36652888e+00 
 4.52528000e-03  2.49984183e+00  1.12904482e+00  3.35369243e-01  3.36655669e+00  3.36655669e+00 
 4.52628000e-03  2.49983563e+00  1.12903863e+00  3.35363533e-01  3.36658447e+00  3.36658447e+00 
 4.52728000e-03  2.49982943e+00  1.12903243e+00  3.35357828e-01  3.36661223e+00  3.36661223e+00 
 4.52828000e-03  2.49982325e+00  1.12902625e+00  3.35352130e-01  3.36663995e+00  3.36663995e+00 
 4.52928000e-03  2.49981706e+00  1.12902007e+00  3.35346439e-01  3.36666764e+00  3.36666764e+00 
 4.53028000e-03  2.49981089e+00  1.12901390e+00  3.35340754e-01  3.36669530e+00  3.36669530e+00 
 4.53128000e-03  2.49980472e+00  1.12900774e+00  3.35335076e-01  3.36672292e+00  3.36672292e+00 
 4.53228000e-03  2.49979857e+00  1.12900158e+00  3.35329405e-01  3.36675051e+00  3.36675051e+00 
 4.53328000e-03  2.49979242e+00  1.12899543e+00  3.35323742e-01  3.36677806e+00  3.36677806e+00 
 4.53428000e-03  2.49978627e+00  1.12898929e+00  3.35318086e-01  3.36680558e+00  3.36680558e+00 
 4.53528000e-03  2.49978014e+00  1.12898316e+00  3.35312438e-01  3.36683306e+00  3.36683306e+00 
 4.53628000e-03  2.49977402e+00  1.12897704e+00  3.35306798e-01  3.36686050e+00  3.36686050e+00 
 4.53728000e-03  2.49976790e+00  1.12897093e+00  3.35301167e-01  3.36688789e+00  3.36688789e+00 
 4.53828000e-03  2.49976179e+00  1.12896483e+00  3.35295544e-01  3.36691525e+00  3.36691525e+00 
 4.53928000e-03  2.49975569e+00  1.12895873e+00  3.35289930e-01  3.36694256e+00  3.36694256e+00 
 4.54028000e-03  2.49974961e+00  1.12895265e+00  3.35284325e-01  3.36696983e+00  3.36696983e+00 
 4.54128000e-03  2.49974353e+00  1.12894657e+00  3.35278729e-01  3.36699706e+00  3.36699706e+00 
 4.54228000e-03  2.49973746e+00  1.12894051e+00  3.35273142e-01  3.36702424e+00  3.36702424e+00 
 4.54328000e-03  2.49973140e+00  1.12893446e+00  3.35267565e-01  3.36705137e+00  3.36705137e+00 
 4.54428000e-03  2.49972536e+00  1.12892841e+00  3.35261998e-01  3.36707845e+00  3.36707845e+00 
 4.54528000e-03  2.49971932e+00  1.12892238e+00  3.35256441e-01  3.36710549e+00  3.36710549e+00 
 4.54628000e-03  2.49971329e+00  1.12891636e+00  3.35250894e-01  3.36713248e+00  3.36713248e+00 
 4.54728000e-03  2.49970728e+00  1.12891035e+00  3.35245358e-01  3.36715941e+00  3.36715941e+00 
 4.54828000e-03  2.49970128e+00  1.12890435e+00  3.35239832e-01  3.36718629e+00  3.36718629e+00 
 4.54928000e-03  2.49969529e+00  1.12889837e+00  3.35234318e-01  3.36721312e+00  3.36721312e+00 
 4.55028000e-03  2.49968931e+00  1.12889239e+00  3.35228814e-01  3.36723990e+00  3.36723990e+00 
 4.55128000e-03  2.49968334e+00  1.12888643e+00  3.35223322e-01  3.36726662e+00  3.36726662e+00 
 4.55228000e-03  2.49967739e+00  1.12888048e+00  3.35217842e-01  3.36729328e+00  3.36729328e+00 
 4.55328000e-03  2.49967145e+00  1.12887455e+00  3.35212373e-01  3.36731988e+00  3.36731988e+00 
 4.55428000e-03  2.49966552e+00  1.12886862e+00  3.35206917e-01  3.36734643e+00  3.36734643e+00 
 4.55528000e-03  2.49965961e+00  1.12886271e+00  3.35201473e-01  3.36737292e+00  3.36737292e+00 
 4.55628000e-03  2.49965371e+00  1.12885682e+00  3.35196041e-01  3.36739934e+00  3.36739934e+00 
 4.55728000e-03  2.49964782e+00  1.12885093e+00  3.35190622e-01  3.36742571e+00  3.36742571e+00 
 4.55828000e-03  2.49964194e+00  1.12884507e+00  3.35185215e-01  3.36745201e+00  3.36745201e+00 
 4.55928000e-03  2.49963609e+00  1.12883921e+00  3.35179822e-01  3.36747825e+00  3.36747825e+00 
 4.56028000e-03  2.49963024e+00  1.12883337e+00  3.35174442e-01  3.36750442e+00  3.36750442e+00 
 4.56128000e-03  2.49962441e+00  1.12882755e+00  3.35169076e-01  3.36753053e+00  3.36753053e+00 
 4.56228000e-03  2.49961859e+00  1.12882174e+00  3.35163723e-01  3.36755657e+00  3.36755657e+00 
 4.56328000e-03  2.49961279e+00  1.12881594e+00  3.35158385e-01  3.36758255e+00  3.36758255e+00 
 4.56428000e-03  2.49960701e+00  1.12881016e+00  3.35153060e-01  3.36760845e+00  3.36760845e+00 
 4.56528000e-03  2.49960124e+00  1.12880440e+00  3.35147750e-01  3.36763428e+00  3.36763428e+00 
 4.56628000e-03  2.49959548e+00  1.12879865e+00  3.35142455e-01  3.36766005e+00  3.36766005e+00 
 4.56728000e-03  2.49958975e+00  1.12879292e+00  3.35137174e-01  3.36768574e+00  3.36768574e+00 
 4.56828000e-03  2.49958402e+00  1.12878720e+00  3.35131908e-01  3.36771136e+00  3.36771136e+00 
 4.56928000e-03  2.49957832e+00  1.12878150e+00  3.35126658e-01  3.36773690e+00  3.36773690e+00 
 4.57028000e-03  2.49957263e+00  1.12877582e+00  3.35121423e-01  3.36776237e+00  3.36776237e+00 
 4.57128000e-03  2.49956696e+00  1.12877015e+00  3.35116203e-01  3.36778776e+00  3.36778776e+00 
 4.57228000e-03  2.49956130e+00  1.12876450e+00  3.35111000e-01  3.36781308e+00  3.36781308e+00 
 4.57328000e-03  2.49955567e+00  1.12875887e+00  3.35105812e-01  3.36783832e+00  3.36783832e+00 
 4.57428000e-03  2.49955004e+00  1.12875326e+00  3.35100641e-01  3.36786348e+00  3.36786348e+00 
 4.57528000e-03  2.49954444e+00  1.12874766e+00  3.35095486e-01  3.36788856e+00  3.36788856e+00 
