 time            v(vin)          v(b1_base)      v(b1_collector) v(b2_collector) v(b3_collector) v(vout_final)   i(vdd)         
 1.11280000e-04  2.50064360e+00  9.71973692e-01  3.86827990e+00  3.88083632e+00  3.81957904e+00  3.81957904e+00 -3.22541737e-05 
 1.12280000e-04  2.50064840e+00  9.71978486e-01  3.86826096e+00  3.88091088e+00  3.81919419e+00  3.81919419e+00 -3.22568989e-05 
 1.13280000e-04  2.50065317e+00  9.71983255e-01  3.86824212e+00  3.88098505e+00  3.81881136e+00  3.81881136e+00 -3.22596099e-05 
 1.14280000e-04  2.50065791e+00  9.71987998e-01  3.86822338e+00  3.88105882e+00  3.81843056e+00  3.81843056e+00 -3.22623066e-05 
 1.15280000e-04  2.50066263e+00  9.71992716e-01  3.86820475e+00  3.88113218e+00  3.81805181e+00  3.81805181e+00 -3.22649888e-05 
 1.16280000e-04  2.50066732e+00  9.71997407e-01  3.86818622e+00  3.88120513e+00  3.81767511e+00  3.81767511e+00 -3.22676565e-05 
 1.17280000e-04  2.50067199e+00  9.72002071e-01  3.86816779e+00  3.88127767e+00  3.81730050e+00  3.81730050e+00 -3.22703095e-05 
 1.18280000e-04  2.50067663e+00  9.72006710e-01  3.86814947e+00  3.88134980e+00  3.81692798e+00  3.81692798e+00 -3.22729477e-05 
 1.19280000e-04  2.50068124e+00  9.72011321e-01  3.86813126e+00  3.88142151e+00  3.81655756e+00  3.81655756e+00 -3.22755711e-05 
 1.20280000e-04  2.50068583e+00  9.72015905e-01  3.86811315e+00  3.88149280e+00  3.81618927e+00  3.81618927e+00 -3.22781796e-05 
 1.21280000e-04  2.50069039e+00  9.72020463e-01  3.86809514e+00  3.88156367e+00  3.81582311e+00  3.81582311e+00 -3.22807729e-05 
 1.22280000e-04  2.50069492e+00  9.72024993e-01  3.86807725e+00  3.88163412e+00  3.81545911e+00  3.81545911e+00 -3.22833511e-05 
 1.23280000e-04  2.50069942e+00  9.72029496e-01  3.86805946e+00  3.88170414e+00  3.81509727e+00  3.81509727e+00 -3.22859140e-05 
 1.24280000e-04  2.50070390e+00  9.72033971e-01  3.86804178e+00  3.88177372e+00  3.81473761e+00  3.81473761e+00 -3.22884615e-05 
 1.25280000e-04  2.50070835e+00  9.72038418e-01  3.86802421e+00  3.88184288e+00  3.81438015e+00  3.81438015e+00 -3.22909935e-05 
 1.26280000e-04  2.50071277e+00  9.72042837e-01  3.86800676e+00  3.88191159e+00  3.81402489e+00  3.81402489e+00 -3.22935099e-05 
 1.27280000e-04  2.50071716e+00  9.72047229e-01  3.86798941e+00  3.88197987e+00  3.81367186e+00  3.81367186e+00 -3.22960106e-05 
 1.28280000e-04  2.50072153e+00  9.72051591e-01  3.86797217e+00  3.88204771e+00  3.81332107e+00  3.81332107e+00 -3.22984956e-05 
 1.29280000e-04  2.50072586e+00  9.72055926e-01  3.86795505e+00  3.88211511e+00  3.81297252e+00  3.81297252e+00 -3.23009646e-05 
 1.30280000e-04  2.50073017e+00  9.72060231e-01  3.86793804e+00  3.88218205e+00  3.81262625e+00  3.81262625e+00 -3.23034177e-05 
 1.31280000e-04  2.50073445e+00  9.72064508e-01  3.86792115e+00  3.88224855e+00  3.81228225e+00  3.81228225e+00 -3.23058547e-05 
 1.32280000e-04  2.50073870e+00  9.72068756e-01  3.86790436e+00  3.88231460e+00  3.81194054e+00  3.81194054e+00 -3.23082755e-05 
 1.33280000e-04  2.50074292e+00  9.72072975e-01  3.86788770e+00  3.88238019e+00  3.81160114e+00  3.81160114e+00 -3.23106800e-05 
 1.34280000e-04  2.50074711e+00  9.72077164e-01  3.86787115e+00  3.88244533e+00  3.81126406e+00  3.81126406e+00 -3.23130681e-05 
 1.35280000e-04  2.50075127e+00  9.72081324e-01  3.86785471e+00  3.88251000e+00  3.81092932e+00  3.81092932e+00 -3.23154398e-05 
 1.36280000e-04  2.50075541e+00  9.72085454e-01  3.86783840e+00  3.88257422e+00  3.81059692e+00  3.81059692e+00 -3.23177949e-05 
 1.37280000e-04  2.50075951e+00  9.72089554e-01  3.86782220e+00  3.88263796e+00  3.81026688e+00  3.81026688e+00 -3.23201333e-05 
 1.38280000e-04  2.50076358e+00  9.72093625e-01  3.86780612e+00  3.88270125e+00  3.80993921e+00  3.80993921e+00 -3.23224550e-05 
 1.39280000e-04  2.50076762e+00  9.72097665e-01  3.86779016e+00  3.88276406e+00  3.80961393e+00  3.80961393e+00 -3.23247598e-05 
 1.40280000e-04  2.50077163e+00  9.72101675e-01  3.86777432e+00  3.88282640e+00  3.80929105e+00  3.80929105e+00 -3.23270477e-05 
 1.41280000e-04  2.50077561e+00  9.72105654e-01  3.86775859e+00  3.88288826e+00  3.80897058e+00  3.80897058e+00 -3.23293185e-05 
 1.42280000e-04  2.50077957e+00  9.72109603e-01  3.86774299e+00  3.88294965e+00  3.80865254e+00  3.80865254e+00 -3.23315722e-05 
 1.43280000e-04  2.50078349e+00  9.72113521e-01  3.86772751e+00  3.88301056e+00  3.80833694e+00  3.80833694e+00 -3.23338088e-05 
 1.44280000e-04  2.50078737e+00  9.72117408e-01  3.86771216e+00  3.88307099e+00  3.80802378e+00  3.80802378e+00 -3.23360280e-05 
 1.45280000e-04  2.50079123e+00  9.72121264e-01  3.86769692e+00  3.88313094e+00  3.80771309e+00  3.80771309e+00 -3.23382298e-05 
 1.46280000e-04  2.50079506e+00  9.72125088e-01  3.86768181e+00  3.88319039e+00  3.80740487e+00  3.80740487e+00 -3.23404141e-05 
 1.47280000e-04  2.50079885e+00  9.72128882e-01  3.86766683e+00  3.88324936e+00  3.80709914e+00  3.80709914e+00 -3.23425808e-05 
 1.48280000e-04  2.50080262e+00  9.72132643e-01  3.86765196e+00  3.88330784e+00  3.80679591e+00  3.80679591e+00 -3.23447299e-05 
 1.49280000e-04  2.50080635e+00  9.72136373e-01  3.86763723e+00  3.88336582e+00  3.80649520e+00  3.80649520e+00 -3.23468613e-05 
 1.50280000e-04  2.50081005e+00  9.72140072e-01  3.86762262e+00  3.88342331e+00  3.80619701e+00  3.80619701e+00 -3.23489748e-05 
 1.51280000e-04  2.50081372e+00  9.72143738e-01  3.86760813e+00  3.88348030e+00  3.80590135e+00  3.80590135e+00 -3.23510704e-05 
 1.52280000e-04  2.50081735e+00  9.72147372e-01  3.86759377e+00  3.88353679e+00  3.80560824e+00  3.80560824e+00 -3.23531480e-05 
 1.53280000e-04  2.50082096e+00  9.72150974e-01  3.86757954e+00  3.88359278e+00  3.80531769e+00  3.80531769e+00 -3.23552076e-05 
 1.54280000e-04  2.50082453e+00  9.72154543e-01  3.86756544e+00  3.88364826e+00  3.80502971e+00  3.80502971e+00 -3.23572489e-05 
 1.55280000e-04  2.50082807e+00  9.72158080e-01  3.86755147e+00  3.88370324e+00  3.80474432e+00  3.80474432e+00 -3.23592720e-05 
 1.56280000e-04  2.50083157e+00  9.72161584e-01  3.86753762e+00  3.88375771e+00  3.80446151e+00  3.80446151e+00 -3.23612768e-05 
